size_arr,num_proc,time_avg,time_std,cpu_ut_avg,cpu_ut_std
1,1,0.002384114265,0.0003560767718,0.9375,8.788975694
1,2,0.002892398834,4.17E-05,4.0625,19.34221016
1,4,0.004353833199,4.92E-05,4.0625,19.34221016
1,8,0.00796713829,0.0004325945593,12.1875,30.48917585
1,16,0.01466321945,0.0001107664083,14.26875,27.50151629
1,20,0.01818544865,0.0001237232114,13.64125,26.47194125
2,1,0.002170085907,3.64E-05,1.5625,11.7551518
2,2,0.002871251106,2.46E-05,3.125,17.39926363
2,4,0.004388475418,3.38E-05,6.25,22.87875652
2,8,0.007910346985,7.26E-05,9.6875,26.51466281
2,16,0.01477975845,0.0001235879587,13.019375,26.65747432
2,20,0.01836228371,9.96E-05,13.74625,26.32039107
4,1,0.002207350731,4.51E-05,1.875,13.56408401
4,2,0.002922773361,4.08E-05,3.4375,16.88367832
4,4,0.00447473526,4.19E-05,5.625,22.35194343
4,8,0.007970929146,7.07E-05,11.5625,30.21892774
4,16,0.01489896774,0.000114171924,13.435,27.03317453
4,20,0.01845965385,0.0002309210948,15.516875,27.51825808
8,1,0.002714705467,4.36E-05,2.8125,16.05349942
8,2,0.00339744091,2.20E-05,2.5,15.612495
8,4,0.00485291481,9.63E-05,5.3125,19.84067397
8,8,0.008415603638,7.93E-05,12.8125,30.74434653
8,16,0.01550312042,0.0002825468957,15.31,27.19183057
8,20,0.0193580389,0.0004093700914,18.848125,27.20010334
16,1,0.006395983696,8.48E-05,3.125,16.47678291
16,2,0.007039666176,8.68E-05,6.25,24.20614591
16,4,0.008362793922,0.0001035898107,14.479375,33.85673142
16,8,0.01123449802,9.90E-05,21.77125,35.40478497
16,16,0.02045485973,0.0003789138473,30.988125,30.16741904
16,20,0.02455813885,0.0007992537505,34.369375,24.89624218
32,1,0.03517990112,0.0004304302058,6.40625,24.24595247
32,2,0.03616118431,0.000502456032,12.0625,31.36671952
32,4,0.03711352348,0.0006487525432,22.625,39.03103733
32,8,0.04058160782,0.0007081903876,44.135,43.28243466
32,16,0.08114438057,0.001074562803,81.984375,7.028082481
32,20,0.1105723619,0.001785537469,75.334375,13.38303052
64,1,0.2686486721,0.006869166655,6.31875,24.10850521
64,2,0.27148664,0.004820537794,12.501875,32.87757494
64,4,0.2696734667,0.005815097342,24.52,42.37747308
64,8,0.2846635342,0.03038792984,48.21125,47.53276894
64,16,0.5736094713,0.008381552776,97.066875,1.291206891
64,20,0.7533510923,0.02369079247,87.820625,8.211045129
128,1,2.133158088,0.05305532156,6.240625,24.15703649
128,2,2.124680853,0.04145814733,12.453125,32.92996531
128,4,2.122530079,0.03787341479,24.796875,42.92216127
128,8,2.155999517,0.05372682201,49.343125,49.27150751
128,16,4.511297965,0.05169567003,98.723125,0.5842967862
128,20,5.878901792,0.08460726102,91.305,4.474536289
256,1,16.65777197,0.2326832313,6.254375,24.20244525
256,2,17.08081229,0.3454670392,12.464375,32.9666827
256,4,16.97463672,0.3904218202,24.914375,43.11779338
256,8,17.25305896,0.3972200582,49.510625,49.49764464
256,16,35.96185532,0.3832091054,99.12375,0.4105617341
256,20,45.93653426,0.9649061292,95.181875,3.113917787
512,1,133.7321579,3.28022089,6.25,24.20614591
512,2,135.5051317,1.951072673,12.45875,32.9632056
512,4,133.8590419,2.756623251,24.879375,43.08920267
512,8,134.8710162,2.775933994,49.634375,49.63453063
512,16,283.3778408,2.931674548,99.145,0.4387197283
512,20,358.2081594,5.133579512,98.4475,1.021393044
