size_arr,num_proc,time_avg,time_std,cpu_ut_avg,cpu_ut_std
1,1,0.0025292158126831053,0.00036336371331158163,6.25,24.206145913796355
1,2,0.002954840660095215,8.649202051440243e-05,6.25,22.878756522153907
1,4,0.004524707794189453,0.00015746564386847644,10.0,27.83882181415011
1,8,0.008582830429077148,0.0005095861574469582,20.625,36.82199580413859
1,16,0.0162886381149292,0.00025185158453225136,29.78875,32.77689732780545
1,20,0.019936227798461915,0.000253506859502711,29.99375,32.74502001736295
2,1,0.002249264717102051,0.0001119805873708393,3.75,18.99835519196333
2,2,0.0030248165130615234,3.884569647266675e-05,8.75,27.128168017763382
2,4,0.00460813045501709,0.0001642796208627617,11.25,30.593095626301043
2,8,0.008580803871154785,0.00011353382839438424,20.208750000000002,35.22736930906848
2,16,0.016169285774230956,0.0002786684135798238,27.60125,33.992813555772344
2,20,0.020148038864135742,0.00022275007775994114,29.161250000000006,32.329632281198315
4,1,0.0023149967193603514,4.06663826749381e-05,2.5,15.612494995995995
4,2,0.0030795574188232423,3.39302726869159e-05,5.0,21.79449471770337
4,4,0.004743742942810059,0.00025099674982804776,12.5,31.12474899497183
4,8,0.008652091026306152,0.0002376365771176141,23.333750000000002,37.230998320452
4,16,0.01637587547302246,0.0002561970260041506,27.08125,33.164077304178086
4,20,0.02047386169433594,0.0002206452646132612,30.3025,31.983749682455937
8,1,0.0027756690979003906,6.660256186007147e-05,6.25,24.206145913796355
8,2,0.003547358512878418,3.8651181459288615e-05,8.75,28.256636388643287
8,4,0.005298900604248047,0.00032837865811908125,8.75,24.717149916606484
8,8,0.009453463554382324,0.00020993830302968238,25.0,36.2284418654736
8,16,0.01751718521118164,0.00022311832275013664,33.1225,33.3867937027502
8,20,0.021674156188964844,0.00026890817117833365,36.4525,30.518555728441672
16,1,0.006466174125671386,6.815156195047353e-05,6.25,24.206145913796355
16,2,0.007223200798034668,9.871612077087715e-05,15.625,34.99441919792355
16,4,0.009497356414794923,0.001678835708407157,25.0,40.311288741492746
16,8,0.015292477607727051,0.0003545739121302212,56.6675,37.416796946692266
16,16,0.02745382785797119,0.0002477548790884156,75.845,18.32750596780697
16,20,0.033752822875976564,0.0005306436440418267,79.40375,17.2689999981904
32,1,0.03534741401672363,0.0005316900969147124,11.9375,31.746001224563702
32,2,0.03634927272796631,0.0005088613198754667,24.6875,41.33962800691366
32,4,0.037783479690551756,0.0003230057601555575,48.0625,46.747284346259086
32,8,0.07722737789154052,0.0005364859292637371,90.93875,5.7965397814127
32,16,0.15114805698394776,0.0017795886460538325,95.5325,3.3265513298309415
32,20,0.18983235359191894,0.0023079762591143864,94.49750000000002,2.9113989335025865
64,1,0.26537132263183594,0.0037376888523586423,12.54625,33.056961988929054
64,2,0.2655689239501953,0.003181139538589186,24.9075,42.83651997711765
64,4,0.26903657913208007,0.003589936011798273,49.45125,49.028226547953984
64,8,0.5701447486877441,0.005389887589432679,98.55,0.941142922196199
64,16,1.1330523014068603,0.006406472592975322,99.13500000000002,0.6824771058431189
64,20,1.4238905906677246,0.013203161943889166,99.02874999999999,0.6593924760717244
128,1,2.0846741676330565,0.031865759805862225,12.50625,33.03194417435189
128,2,2.108779191970825,0.027043332175018978,24.963749999999997,43.16704542747279
128,4,2.1027530431747437,0.02203485084971153,49.77625,49.705108499403764
128,8,4.50945565700531,0.05048458632894273,99.42249999999999,0.4535898477699855
128,16,9.007162165641784,0.0928213065636086,99.63875,0.2441791094668016
128,20,11.307622456550598,0.12411341845627158,99.30625,0.5392920706815562
256,1,16.746179604530333,0.2065690994304151,12.509999999999998,33.06057168289745
256,2,16.812742733955382,0.26019792112922263,24.963749999999997,43.17845308643537
256,4,16.91042721271515,0.31437438868926704,49.78125,49.75730371952945
256,8,35.91220507621765,0.30153827727495897,99.4825,0.4045908427040838
256,16,71.92406373023987,0.5321205818632904,99.75874999999999,0.1793695556665077
256,20,90.03401350975037,0.8967571120889859,99.69500000000001,0.2397394418947378
512,1,133.14176340103148,1.9641478436588091,12.5,33.071891388307385
512,2,133.9951107978821,1.416030274822376,24.98375,43.247489648966905
512,4,133.4308320760727,2.053552955303312,49.755,49.74867812314213
512,8,281.1971101522446,3.4821923790020866,99.505,0.36328363574485434
512,16,570.0109101295471,3.931963688978505,99.71125,0.18973254201638712
512,20,706.263588309288,8.357322074118532,99.80875,0.14679386056644292
