size_arr,num_proc,time_avg,time_std,cpu_ut_avg,cpu_ut_std
1,1,0.001974606513977051,0.0004886682177704479,7.5,23.84848003542364
1,2,0.0027312755584716795,7.356662468345959e-05,25.0,43.30127018922193
1,4,0.0050248861312866214,4.0416478153634234e-05,47.5,48.66980583482946
1,8,0.010275888442993163,0.0010234663567724486,83.33500000000001,35.74524129167406
1,16,0.02007906436920166,0.00024277570607288533,98.33500000000001,7.25756674099522
1,20,0.02540318965911865,0.0004334073901534818,97.08500000000001,8.842922311091508
2,1,0.0016585588455200195,3.8110932073812696e-05,5.0,21.79449471770337
2,2,0.0027716636657714845,9.006309083124131e-05,25.0,43.30127018922193
2,4,0.00509033203125,4.034408706010534e-05,55.0,49.749371855331
2,8,0.010160326957702637,0.00010484386194997282,80.0,40.0
2,16,0.02076413631439209,0.00043334556466153424,96.67,9.989999999999998
2,20,0.025295066833496093,0.0002950879082061111,100.0,0.0
4,1,0.0017188787460327148,4.772592702775514e-05,7.5,23.84848003542364
4,2,0.002866649627685547,4.779340525557094e-05,30.0,45.8257569495584
4,4,0.0053142070770263675,4.412678989926338e-05,47.5,48.66980583482946
4,8,0.010781240463256837,0.0002098495486297038,75.0,40.311288741492746
4,16,0.021690797805786134,0.00028451580617908263,97.08500000000001,8.84292231109151
4,20,0.026756978034973143,0.00028471869352948253,98.75,5.448623679425842
8,1,0.002159881591796875,4.236608927210676e-05,17.5,36.31459761583488
8,2,0.0035003662109375,3.0391065804849743e-05,27.5,43.229041164476456
8,4,0.007280302047729492,3.6665149851563174e-05,65.0,47.69696007084728
8,8,0.013689708709716798,0.00010466737463531888,92.5,23.84848003542364
8,16,0.027802753448486327,0.0003151454584763902,97.33500000000001,8.266938671600267
8,20,0.034549403190612796,0.00039245614474913456,100.0,0.0
16,1,0.005480837821960449,5.360687336130315e-05,27.5,43.229041164476456
16,2,0.01063683032989502,0.00010528319606922875,85.0,32.01562118716424
16,4,0.020762372016906738,0.0001663487295693269,100.0,0.0
16,8,0.041898345947265624,0.00041783846314212916,97.91499999999999,6.39118729188873
16,16,0.08495614528656006,0.0008413726761665765,98.94500000000001,3.169775228624262
16,20,0.10648212432861329,0.0005498450520332348,99.58500000000001,1.8089430615693791
32,1,0.03189187049865723,0.0005244368767672042,50.25,48.230566034414316
32,2,0.06714823246002197,0.0011742860530772241,99.375,2.724311839712921
32,4,0.13355255126953125,0.0010371138967085703,98.925,2.5639569029139317
32,8,0.2675838232040405,0.002893925462391276,99.645,1.0660558146738859
32,16,0.5353565692901612,0.004326991147653848,99.80999999999999,0.5700000000000017
32,20,0.6668308496475219,0.004493924250751793,99.78,0.5240229002629567
64,1,0.241139554977417,0.003833110025272735,50.39,49.21513893102406
64,2,0.5155545949935914,0.005269522361057801,99.62,0.7600000000000023
64,4,1.0297994136810302,0.010309935284210009,99.85,0.3570714214271425
64,8,2.055823254585266,0.02196777392109271,99.925,0.17853571071357124
64,16,4.109640765190124,0.03159491570798206,99.97,0.07141428428542951
64,20,5.150537467002868,0.04132402231979573,99.97999999999999,0.06000000000000086
128,1,1.8998827934265137,0.037683483112308895,50.045,48.71904632687303
128,2,4.083884859085083,0.054260962931552484,99.845,0.28191310718020934
128,4,8.149087166786193,0.07713807622942788,99.95,0.09219544457292903
128,8,16.299032855033875,0.08989355214097478,99.96000000000001,0.05830951894845165
128,16,32.690504217147826,0.26061686905286724,99.99000000000001,0.029999999999998295
128,20,40.85496244430542,0.29595245938370435,100.0,0.0
